LOAD_ZONE	VEHICLE_TYPE	BID_NUM	TIMEPOINT	ev_bid_by_type
Oahu	All_Gasoline_Vehicles	2	250700	443.085279138
Oahu	All_Gasoline_Vehicles	2	250704	1206.89841091
Oahu	All_Gasoline_Vehicles	2	250708	288.970233311
Oahu	All_Gasoline_Vehicles	2	250712	80.3612299314
Oahu	All_Gasoline_Vehicles	2	250716	16.9060365958
Oahu	All_Gasoline_Vehicles	2	250720	38.7027759985
Oahu	All_Gasoline_Vehicles	2	450700	443.085279138
Oahu	All_Gasoline_Vehicles	2	450704	1206.89841091
Oahu	All_Gasoline_Vehicles	2	450708	288.970233311
Oahu	All_Gasoline_Vehicles	2	450712	80.3612299314
Oahu	All_Gasoline_Vehicles	2	450716	16.9060365958
Oahu	All_Gasoline_Vehicles	2	450720	38.7027759985
Oahu	All_Gasoline_Vehicles	3	250700	172.183585246
Oahu	All_Gasoline_Vehicles	3	250704	705.124024204
Oahu	All_Gasoline_Vehicles	3	250708	785.241844398
Oahu	All_Gasoline_Vehicles	3	250712	170.162546856
Oahu	All_Gasoline_Vehicles	3	250716	226.412538348
Oahu	All_Gasoline_Vehicles	3	250720	15.7994268312
Oahu	All_Gasoline_Vehicles	3	450700	172.183585246
Oahu	All_Gasoline_Vehicles	3	450704	705.124024204
Oahu	All_Gasoline_Vehicles	3	450708	785.241844398
Oahu	All_Gasoline_Vehicles	3	450712	170.162546856
Oahu	All_Gasoline_Vehicles	3	450716	226.412538348
Oahu	All_Gasoline_Vehicles	3	450720	15.7994268312
Oahu	All_Gasoline_Vehicles	4	250700	28.7627061545
Oahu	All_Gasoline_Vehicles	4	250704	137.923014472
Oahu	All_Gasoline_Vehicles	4	250708	302.804044373
Oahu	All_Gasoline_Vehicles	4	250712	561.953514446
Oahu	All_Gasoline_Vehicles	4	250716	523.04928208
Oahu	All_Gasoline_Vehicles	4	250720	520.431404358
Oahu	All_Gasoline_Vehicles	4	450700	28.7627061545
Oahu	All_Gasoline_Vehicles	4	450704	137.923014472
Oahu	All_Gasoline_Vehicles	4	450708	302.804044373
Oahu	All_Gasoline_Vehicles	4	450712	561.953514446
Oahu	All_Gasoline_Vehicles	4	450716	523.04928208
Oahu	All_Gasoline_Vehicles	4	450720	520.431404358
Oahu	All_Gasoline_Vehicles	5	250700	206.982499782
Oahu	All_Gasoline_Vehicles	5	250704	15.1955988095
Oahu	All_Gasoline_Vehicles	5	250708	102.919877099
Oahu	All_Gasoline_Vehicles	5	250712	269.148650995
Oahu	All_Gasoline_Vehicles	5	250716	804.335401725
Oahu	All_Gasoline_Vehicles	5	250720	676.341937472
Oahu	All_Gasoline_Vehicles	5	450700	206.982499782
Oahu	All_Gasoline_Vehicles	5	450704	15.1955988095
Oahu	All_Gasoline_Vehicles	5	450708	102.919877099
Oahu	All_Gasoline_Vehicles	5	450712	269.148650995
Oahu	All_Gasoline_Vehicles	5	450716	804.335401725
Oahu	All_Gasoline_Vehicles	5	450720	676.341937472
Oahu	All_Gasoline_Vehicles	6	250700	217.133650783
Oahu	All_Gasoline_Vehicles	6	250704	120.535350906
Oahu	All_Gasoline_Vehicles	6	250708	45.3826844207
Oahu	All_Gasoline_Vehicles	6	250712	179.627156913
Oahu	All_Gasoline_Vehicles	6	250716	236.379267111
Oahu	All_Gasoline_Vehicles	6	250720	1275.86585575
Oahu	All_Gasoline_Vehicles	6	450700	217.133650783
Oahu	All_Gasoline_Vehicles	6	450704	120.535350906
Oahu	All_Gasoline_Vehicles	6	450708	45.3826844207
Oahu	All_Gasoline_Vehicles	6	450712	179.627156913
Oahu	All_Gasoline_Vehicles	6	450716	236.379267111
Oahu	All_Gasoline_Vehicles	6	450720	1275.86585575
