GENERATION_PROJECT	build_year	gen_overnight_cost	gen_storage_energy_overnight_cost	gen_fixed_om
Oahu_Kahe_5	1974	557448.223719	.	0.0
Oahu_Kahe_6	1981	557448.223719	.	0.0
Oahu_Kalaeloa_CC1	1989	1943656.25	.	0.0
Oahu_Kalaeloa_CC2	1991	1943656.25	.	0.0
Oahu_Kalaeloa_CC3	1991	1943656.25	.	0.0
Oahu_OffshoreWind_OffWind	2020	9118160.60635	.	114691.663573
Oahu_OffshoreWind_OffWind	2025	9118160.60635	.	114691.663573
Oahu_OffshoreWind_OffWind	2030	9118160.60635	.	114691.663573
Oahu_OffshoreWind_OffWind	2035	9118160.60635	.	114691.663573
Oahu_OffshoreWind_OffWind	2040	9118160.60635	.	114691.663573
Oahu_OffshoreWind_OffWind	2045	9118160.60635	.	114691.663573
Oahu_OnshoreWind_OnWind_101	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_101	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_101	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_101	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_101	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_101	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_102	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_102	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_102	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_102	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_102	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_102	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_103	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_103	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_103	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_103	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_103	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_103	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_104	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_104	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_104	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_104	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_104	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_104	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_105	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_105	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_105	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_105	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_105	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_105	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_106	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_106	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_106	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_106	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_106	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_106	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_107	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_107	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_107	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_107	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_107	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_107	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_201	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_201	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_201	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_201	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_201	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_201	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_202	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_202	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_202	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_202	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_202	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_202	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_203	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_203	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_203	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_203	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_203	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_203	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_204	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_204	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_204	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_204	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_204	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_204	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_205	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_205	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_205	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_205	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_205	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_205	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_206	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_206	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_206	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_206	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_206	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_206	2045	2363240.39093	.	54317.60076
