GENERATION_PROJECT	build_year	gen_overnight_cost	gen_storage_energy_overnight_cost	gen_fixed_om
Oahu_CentralTrackingPV_PV_05	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_05	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_05	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_06	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_06	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_06	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_06	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_06	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_06	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_07	2018	1834408.19479	.	9667.69966788
Oahu_CentralTrackingPV_PV_07	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_07	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_07	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_07	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_07	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_07	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_08	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_08	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_08	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_08	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_08	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_08	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_09	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_09	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_09	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_09	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_09	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_09	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_10	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_10	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_10	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_10	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_10	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_10	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_11	2018	1834408.19479	.	9667.69966788
Oahu_CentralTrackingPV_PV_11	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_11	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_11	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_11	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_11	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_11	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_12	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_12	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_12	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_12	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_12	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_12	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_13	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_13	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_13	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_13	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_13	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_13	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_14	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_14	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_14	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_14	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_14	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_14	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_15	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_15	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_15	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_15	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_15	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_15	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_16	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_16	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_16	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_16	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_16	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_16	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_17	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_17	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_17	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_17	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_17	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_17	2045	1222668.68544	.	6219.7
Oahu_CentralTrackingPV_PV_18	2020	1661350.81792	.	8498.74498223
Oahu_CentralTrackingPV_PV_18	2025	1503702.22127	.	7572.03757745
Oahu_CentralTrackingPV_PV_18	2030	1414802.33601	.	7144.25
Oahu_CentralTrackingPV_PV_18	2035	1353668.90173	.	6850.075
Oahu_CentralTrackingPV_PV_18	2040	1292535.46746	.	6555.9
Oahu_CentralTrackingPV_PV_18	2045	1222668.68544	.	6219.7
Oahu_FlatDistPV_Oahu_FlatDistPV_0	2016	4420723.96317	.	18843.312592
Oahu_FlatDistPV_Oahu_FlatDistPV_0	2020	2743698.08287	.	12136.2611166
Oahu_FlatDistPV_Oahu_FlatDistPV_0	2025	2298314.33542	.	10090.7277406
Oahu_FlatDistPV_Oahu_FlatDistPV_0	2030	1891163.20703	.	8355.24820192
Oahu_FlatDistPV_Oahu_FlatDistPV_0	2035	1802064.20907	.	7975.46419274
Oahu_FlatDistPV_Oahu_FlatDistPV_0	2040	1712965.21111	.	7595.68018356
Oahu_FlatDistPV_Oahu_FlatDistPV_0	2045	1668415.71213	.	7405.78817897
Oahu_FlatDistPV_Oahu_FlatDistPV_1	2020	2743698.08287	.	12136.2611166
Oahu_FlatDistPV_Oahu_FlatDistPV_1	2025	2298314.33542	.	10090.7277406
Oahu_FlatDistPV_Oahu_FlatDistPV_1	2030	1891163.20703	.	8355.24820192
Oahu_FlatDistPV_Oahu_FlatDistPV_1	2035	1802064.20907	.	7975.46419274
Oahu_FlatDistPV_Oahu_FlatDistPV_1	2040	1712965.21111	.	7595.68018356
Oahu_FlatDistPV_Oahu_FlatDistPV_1	2045	1668415.71213	.	7405.78817897
Oahu_FlatDistPV_Oahu_FlatDistPV_2	2016	4420723.96317	.	18843.312592
Oahu_FlatDistPV_Oahu_FlatDistPV_2	2020	2743698.08287	.	12136.2611166
Oahu_FlatDistPV_Oahu_FlatDistPV_2	2025	2298314.33542	.	10090.7277406
Oahu_FlatDistPV_Oahu_FlatDistPV_2	2030	1891163.20703	.	8355.24820192
Oahu_FlatDistPV_Oahu_FlatDistPV_2	2035	1802064.20907	.	7975.46419274
Oahu_FlatDistPV_Oahu_FlatDistPV_2	2040	1712965.21111	.	7595.68018356
Oahu_FlatDistPV_Oahu_FlatDistPV_2	2045	1668415.71213	.	7405.78817897
Oahu_FlatDistPV_Oahu_FlatDistPV_3	2016	4420723.96317	.	18843.312592
Oahu_FlatDistPV_Oahu_FlatDistPV_3	2020	2743698.08287	.	12136.2611166
Oahu_FlatDistPV_Oahu_FlatDistPV_3	2025	2298314.33542	.	10090.7277406
Oahu_FlatDistPV_Oahu_FlatDistPV_3	2030	1891163.20703	.	8355.24820192
Oahu_FlatDistPV_Oahu_FlatDistPV_3	2035	1802064.20907	.	7975.46419274
Oahu_FlatDistPV_Oahu_FlatDistPV_3	2040	1712965.21111	.	7595.68018356
Oahu_FlatDistPV_Oahu_FlatDistPV_3	2045	1668415.71213	.	7405.78817897
Oahu_H-Power	1989	1943656.25	.	0.0
Oahu_Honolulu_8	1954	557448.223719	.	0.0
Oahu_Honolulu_9	1957	557448.223719	.	0.0
Oahu_IC_Barge	2020	1390114.8947	.	36204.5375
Oahu_IC_Barge	2025	1390492.79623	.	36204.5375
Oahu_IC_Barge	2030	1390503.92036	.	36204.5375
Oahu_IC_Barge	2035	1390118.59426	.	36204.5375
Oahu_IC_Barge	2040	1390628.04036	.	36204.5375
Oahu_IC_Barge	2045	1390321.1941	.	36204.5375
Oahu_IC_MCBH	2020	3246862.30507	.	36204.5375
Oahu_IC_MCBH	2025	3155899.67329	.	36204.5375
Oahu_IC_MCBH	2030	3082188.20722	.	36204.5375
Oahu_IC_MCBH	2035	3031761.06987	.	36204.5375
Oahu_IC_MCBH	2040	3000360.44947	.	36204.5375
Oahu_IC_MCBH	2045	3000463.44187	.	36204.5375
Oahu_IC_Schofield	2018	2576065.13503	.	36204.5375
Oahu_IC_Schofield	2020	2547402.66417	.	36204.5375
Oahu_IC_Schofield	2025	2476759.36934	.	36204.5375
Oahu_IC_Schofield	2030	2418445.60603	.	36204.5375
Oahu_IC_Schofield	2035	2378996.71112	.	36204.5375
Oahu_IC_Schofield	2040	2354687.26283	.	36204.5375
Oahu_IC_Schofield	2045	2354778.23866	.	36204.5375
Oahu_Kahe_1	1963	557448.223719	.	0.0
Oahu_Kahe_2	1964	557448.223719	.	0.0
Oahu_Kahe_3	1970	557448.223719	.	0.0
Oahu_Kahe_4	1972	557448.223719	.	0.0
Oahu_Kahe_5	1974	557448.223719	.	0.0
Oahu_Kahe_6	1981	557448.223719	.	0.0
Oahu_Kalaeloa_CC1	1989	1943656.25	.	0.0
Oahu_Kalaeloa_CC2	1991	1943656.25	.	0.0
Oahu_Kalaeloa_CC3	1991	1943656.25	.	0.0
Oahu_OffshoreWind_OffWind	2020	8213580.14218	.	112033.192734
Oahu_OffshoreWind_OffWind	2025	7241653.58593	.	110819.836856
Oahu_OffshoreWind_OffWind	2030	6234523.39063	.	109606.480978
Oahu_OffshoreWind_OffWind	2035	6012587.40534	.	108393.1251
Oahu_OffshoreWind_OffWind	2040	5775345.49004	.	107179.769222
Oahu_OffshoreWind_OffWind	2045	5524328.23771	.	105966.413344
Oahu_OnshoreWind_OnWind_101	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_101	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_101	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_101	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_101	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_101	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_102	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_102	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_102	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_102	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_102	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_102	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_103	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_103	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_103	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_103	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_103	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_103	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_104	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_104	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_104	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_104	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_104	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_104	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_105	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_105	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_105	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_105	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_105	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_105	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_106	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_106	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_106	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_106	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_106	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_106	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_107	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_107	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_107	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_107	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_107	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_107	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_201	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_201	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_201	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_201	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_201	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_201	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_202	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_202	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_202	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_202	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_202	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_202	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_203	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_203	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_203	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_203	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_203	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_203	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_204	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_204	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_204	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_204	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_204	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_204	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_205	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_205	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_205	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_205	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_205	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_205	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_206	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_206	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_206	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_206	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_206	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_206	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_207	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_207	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_207	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_207	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_207	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_207	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_208	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_208	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_208	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_208	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_208	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_208	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_209	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_209	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_209	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_209	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_209	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_209	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_301	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_301	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_301	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_301	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_301	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_301	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_302	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_302	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_302	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_302	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_302	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_302	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_303	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_303	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_303	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_303	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_303	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_303	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_304	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_304	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_304	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_304	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_304	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_304	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_305	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_305	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_305	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_305	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_305	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_305	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_306	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_306	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_306	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_306	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_306	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_306	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_307	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_307	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_307	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_307	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_307	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_307	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_308	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_308	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_308	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_308	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_308	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_308	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_309	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_309	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_309	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_309	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_309	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_309	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_401	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_401	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_401	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_401	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_401	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_401	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_402	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_402	2025	2227356.51241	.	50437.7721343
Oahu_OnshoreWind_OnWind_402	2030	2202355.57196	.	48497.8578214
Oahu_OnshoreWind_OnWind_402	2035	2188744.06966	.	46557.9435086
Oahu_OnshoreWind_OnWind_402	2040	2186522.0055	.	44618.0291957
Oahu_OnshoreWind_OnWind_402	2045	2195689.37949	.	42678.1148828
Oahu_OnshoreWind_OnWind_403	2020	2263746.891	.	52377.6864471
Oahu_OnshoreWind_OnWind_403	2025	2227356.51241	.	50437.7721343
